Unnamed: 0,Rank,COE_score,Farm,weight_(lbs.),High_bid,Total_value,Company,Farmer/Rep.,Altitude,Country,Year,City,Region,Coffee_characteristics,Flavor,Acidity,Process,Variety,Coffee Growing Area,Farm_size,country
123,11,86.8,La Montañita,,$8.20/lb,"$23,780.00",Kaffebrenneriet as,Antonio Rene Aguilar Lemus,1500 masl,El Salvador,2013,La Palma,Chalatenango,"Body: smooth, silky, creamy","sugar cane, hibiscus, wine, floral, mango, apricot, honey","refined, structured",Washed,Pacamara,10.56 hectares,17.61 hectares,El Salvador
124,12,86.33,Miravalle (2013),,$8.60/lb,"$20,210.00","Melbourne Coffee Merchants on behalf of Ministry Grounds, Cleanskin Coffee Co, Merlo Coffee // Mercanta The Coffee Hunters on behalf of The Coffee Tree (USA), Fonté Coffee Roaster (USA), James Gourmet Coffee (UK), Kaffitár (Iceland)",Jaime Ernesto Riera Menendez,1700 masl,El Salvador,2013,Chalchuapa,Santa Ana,"Body: syrupy, juicy, round and long","herbal, spice, toffee, red wine, all spice, tangerine","crisp, grape fruit, malic, complex, tangerine",Washed,Bourbón,10 hectares,10 hectares,El Salvador
125,13,86.17,San Francisco,,$7.60/lb,"$18,240.00","TASHIRO COFFEE Co.,Ltd",Juan Carlos Rodriguez Garcia,1300 masl,El Salvador,2013,Chalchuapa,Santa Ana,"super balance, transparent.Body: silky, smooth, creamy, round","mango, peach, milk chocolate, citric honey, stone fruits, cascara, cocoa butter and pecan","citric, crisp, transparent",Washed,Bourbón,4.23 hectares,4.23 hectares,El Salvador
126,14,86.13,Fatima,,$7.51/lb,"$17,656.01","Nippon Coffee Trading Co.,Ltd",Carmen Duch Martinez,1480 masl,El Salvador,2013,"Santa Ana, Santa Ana",Apaneca-Ilamatepec,"super balance, transparent.Body: silky, smooth, creamy, round","mango, peach, milk chocolate, citric honey, stone fruits, cascara, cocoa butter and pecan","citric, crisp, transparent",Washed,Bourbón,23.8 hectares,23.8 hectares,El Salvador
127,15,86.03,Caballeros B,,$7.91/lb,"$11,825.45",SILO Coffee Store and Coffee Supreme New Zealand,Alfonso Posada Ochoa,1400 masl,El Salvador,2013,La Palma,Chalatenango,"Body: silky, smooth","caramel, dark chocolate, peach, mango, raisin","effervescent, bright, fresh, crisp, sparkle",Semi-Washed,Pacamara,2.11 hectares,19.37 hectares,El Salvador
128,16,86.0,El Corozo 1,,$7.60/lb,"$9,720.40",NAGAHAMA COFFEE Inc.,Lima y Socios,1800 masl,El Salvador,2013,Santa Ana,Santa Ana,"chocolate, honey, passion fruit, bergamot, floral, peach, tamarind, harmonious.Body: creamy, big body, smooth delicious","chocolate, apricot, black pepper, toffee, floral, citrus, caramel, milk chocolate, raisin, tamarind","walnuts, balance, tart, crisp, complex, green apple, good structured",Washed,Bourbón,22.54 hectares,22.54 hectares,El Salvador
129,17,85.97,San Nicolas B,,$7.20/lb,"$19,065.60","Wataru & Co., Ltd.",Jose Edgardo Gutierrez Diaz,1500 masl,El Salvador,2013,La Palma,Chalatenango,"elegant, pepper.Body: smooth, silky, big body","chocolate, caramel, floral, citrus, anise, sugar cane, rich, lactic, lychee","citrus, juicy, transparent, bright",Semi-Washed,Pacamara,3.52 hectares,3.52 hectares,El Salvador
130,18,85.83,Pacamaral,,$6.00/lb,"$18,918.00","Wataru & Co., Ltd.",Eduardo Francisco de Jesús Castro Magaña,1420 masl,El Salvador,2013,"Apaneca, Ahuachapán",Apaneca-Ilamatepec Mountain Range,"Body: creamy, velvet","blue berry, honey, floral, caramel, toasted bread, cinnamon, sandal wood, apricot, baked apples.","crisp, complex, citric",Washed,Pacamara,35 hectares,35 hectares,El Salvador
131,19,85.8,La Begona,,$6.60/lb,"$24,420.00",Seven Seeds,Oscar Ernesto Aguilar Jovel,1350 masl,El Salvador,2013,La Palma,Chalatenango,"Body: silky, smooth, round","all spice, lime, cocoa, honey lemon curd, intense chocolate, spicy aromatic, brown sugar","citric, ripe, red apple",Washed,,2.11 hectares,7.04 hectares,El Salvador
132,20,85.77,Santa Rosa,,$5.60/lb,"$21,358.40",honuKATOCOFFEE Inc.,J. Raul Rivera S.A. de C.V.,1500 masl,El Salvador,2013,Chalatenango,Alotepec-Metapán,"Body: creamy, smooth","chocolate, caramel, floral, date, fig, molasses","citric, juicy, crisp",Washed,Pacamara,14 hectares,56 hectares,El Salvador
133,21,85.67,Luz Estela,,$6.00/lb,"$17,442.00","[BUSAN GROUP] – Coffee Loves Him Roasting Company, MOMOS COFFEE, Black Up Coffee Factory, Coffee Eyagi, In Earth Coffee, COFFEE GEEKS, People N Talk Coffee & COFFEE LIBRE",Custodio S.A. de S.V.,1600 masl,El Salvador,2013,Santa Ana,Santa Ana,"refined, juicy.Body: smooth, silky, creamy","fruity, sweet, nutty, caramel, brown sugar, spice, vanilla, cherry, orange","ripe, clean, citric, refined",Washed,,21.13 hectares,21.13 hectares,El Salvador
134,22,85.53,Las Brumas,,$7.10/lb,"$8,867.90","Wataru & Co., Ltd.",Juan Jose Ernesto Menendez Arguello,1460 masl,El Salvador,2013,Sonsonate,Apaneca-Ilamatepec,"Body: creamy, round, buttery, smooth","dark chocolate, vanilla, citric, cinnamon, milk, clove","tartaric, black grape, crispy and clean",Washed,Bourbón,56.34 hectares,95.07 hectares,El Salvador
135,23,85.47,La Lagunita,,$6.60/lb,"$7,939.80","Wataru & Co., Ltd.",Gloria Mercedes Rodriguez Fontan,1620 masl,El Salvador,2013,Apaneca,Ahuachapan,"Body: big body, creamy","lemon zest, perfumed, jasmine, fragrant, fresh, cherries and plums","crisp, lactic, complex, refine, refreshing, clean kiwi",Washed,Bourbón,3.52 hectares,3.52 hectares,El Salvador
136,24,85.43,Himalaya – Tablon Divisadero,,$6.50/lb,"$9,295.00",CHOI Coffee Roasters Company & Seoul Barista School,Mauricio Arturo Salaverria Caceres,1550 masl,El Salvador,2013,Apaneca,Ahuachapan,"Body: silky, creamy, smooth","chocolate, sugar cane, jasmine, nutty, honey, vanilla","crisp, malic, citric, apple",Washed,Pacamara,24.65 hectares,24.65 hectares,El Salvador
137,25,85.3,Bello Horizonte,,$6.10/lb,"$13,511.50","Falcon Speciality Green Coffee Importers, Small Batch Coffee Company",Jose Thomas Calderon Sol,1600 masl,El Salvador,2013,Santa Tecla,La Libertad,"Body: syrupy, creamy, and silky","chestnut, chocolate, hazelnut","malic/tartaric, apples, grape",Washed,,32.39 hectares,35.21 hectares,El Salvador
138,1,91.41,Santa Rosa Chalatenango Lote 2,,$28.80/lb,"$42,163.20","ALMACIELO (SOUTH KOREA), CAFE DAZAC, ROASTING HOUSE",J. Raul Rivera S.A. de C.V.,1500 masl,El Salvador,2014,San Ignacio,Calatenango,"juicy, sweet, long tannic, complex and harmonious.Body: creamy, big round, velvet","cotton candy/fairy floss, plum, blueberry, black current, raspberry, red jelly, pineapple, wine, spice, grape, wine, boozy/intoxicating, jasmine, mango, black tea, stone fruits, raison, exotic multi-dimensional, balsamic","bright, sparkling, luminous, complex, structured, complete",Honey,Pacamara,5 ha,5 ha,El Salvador
139,2,91.12,La Bendición,,$29.50/lb,"$33,335.00","Maruyama Coffee, Adachi Coffee, Yamada Coffee, Saza Coffee",Ismael Recinos Flores,1700 masl,El Salvador,2014,Tejutla,Calatenango,"smooth red wine, long refreshing finish, effervescent.Body: silky, thick, complete","black current, red apple, grape, biscuit (cookies), mango, peach, plum, cranberry, pineapple, spice, blackberry jam, floral, jasmine, passion fruit, tropical fruit, tobacco","luminous, malic, crisp, snappy, bright, complex, juicy",Honey,Bourbón,3 ha,12 ha,El Salvador
140,3,89.65,Divina Providencia Tablon…,,$20.70/lb,"$21,921.30",TERAROSA COFFEE (S. KOREA),Roberto Samuel Ulloa Vilanova,1650 masl,El Salvador,2014,Santa Ana,Santa Ana,"juicy and sweet aftertaste.Body: creamy, round, silky, buttery, supple","honey, vanilla, cake batter, caramel, peach, cranberry, biscuit (cookies), lemon chiffon, jasmine, amber honey, earl gray tea, tangerine","bright structured refined, complex",Washed,Bourbón,66 ha,80 ha,El Salvador
141,4,89.15,Peña Redonda – 14,,$15.60/lb,"$25,209.60",elbgold Roestkaffee GmbH,Carlos Mauricio Lemus Landaverde,1500 masl,El Salvador,2014,La Palma,Chalatenango,"long clean aftertaste, harmonious, very sweet, and juicy.Body: silky, creamy, big, round","honey, grape, mango, peach, red wine, caramel, milk chocolate, cinnamon, raspberry, pink grapefruit, maple syrup","bright, crisp, critic  tangerine citric",Semi-Washed,Pacamara,4 ha,4 ha,El Salvador
142,5,88.97,Divina Providencia Tablon…,,$11.95/lb,"$16,861.45","M.I. COFFEE CO.,LTD.",Roberto Samuel Ulloa Vilanova,1650 masl,El Salvador,2014,Santa Ana,Santa Ana,"blackberry aftertaste, spice aftertaste, refined and elegant.Body: butter, big body, creamy, round, jammy","caramel, cherry, plum apricot, cinnamon, berry, peach, mango, red apple, floral, tamarind, spice, milk chocolate","crisp, bright, complex",Washed,Bourbón,66 ha,66 ha,El Salvador
143,6,88.82,El Pireo,,$8.30/lb,"$18,426.00",ContiBio S.L.,"El Pireo, S.A. de C.V.",1350 masl,El Salvador,2014,Chalchuapa,Santa Ana,"honey sweetness. Body: creamy, smooth, big round","peach, vanilla, lemon, sugar cane, tobacco, mint, savory, spice, bamboo, grass, banana, brazil nut, passion fruit, toffee","vibrant, complex, structured, lively, crisp",Washed,Bourbón,64 ha,64 ha,El Salvador
144,7,88.74,La Lagunita – 14,,$10.05/lb,"$15,798.60","momos coffee, Coffee Libre",Gloria Mercedes Rodriguez Fontan,1650 masl,El Salvador,2014,Apaneca,Ahuachapan,"smooth and sweet finish, consistent, good structure and harmonious, finish like vanilla.Body: round, silky, creamy, viscous, smooth","lime, green tea, green apple, chocolate, cedar tobacco, butter pie crust, bergamot, peach, dark chocolate, cedar, caramel aroma","sparkling, complex, citric, juicy, transparent",Washed,Bourbón,5 ha,7 ha,El Salvador
145,8,88.62,San Andrés 2,,$13.54/lb,"$18,658.12",SAZA COFFEE (JAPAN),José Alfredo Recinos Diaz,1700 masl,El Salvador,2014,La Palma,Chalatenango,"juicy sweet aftertaste, vanilla and milk chocolate aftertaste, cedar tobacco juicy, consistent.Body: silky","vanilla, cherry, peach, jasmine, sugar cane, floral, plum, orange, blackberry","bright, citric, elegant",Honey,Pacamara,4 ha,4 ha,El Salvador
146,9,88.26,La Esmeralda – 14,,$10.40/lb,"$15,173.60",Campos Coffee,Oscar Roberto Murgas Linares,1350 masl,El Salvador,2014,Ahuachapan,Ahuachapan,"aftertaste smooth and refreshing.Body: buttery, velvety, creamy, syrupy, round, smooth","black tea, sugar cane, caramel, blackberry, milk chocolate, berry, cedar, tobacco, hazelnut, raisin, rosemary","structured, crisp, complex",Semi-Washed,Bourbón,9 ha,9 ha,El Salvador
147,10,88.15,San Blas,,$8.10/lb,"$15,252.30","32cup, cantata, dutchbaristacoffee.nl, vivasara","Monte San Blas, S.A. de C.V.",1600 masl,El Salvador,2014,Santa Ana,Santa Ana,"long aftertaste, juicy sugar cane, sweet tobacco finish.Body: round, creamy, silky, smooth, lush","caramel, dried fruit, red apple, tangerine, tropical, strawberries, peach, sugar cane, stone fruits, melon, red wine, chocolate malt","crisp bright, complex, refined, clear",Washed,Bourbón,95 ha,216 ha,El Salvador
148,11,87.03,El Ausol / El Topacio,,$8.70/lb,"$11,179.50","TOA COFFEE Co.,Ltd.",Maria Elena Avila de Muyshondt,1600 masl,El Salvador,2014,Juayua,Sonsonate,"Body: velvet, soft, creamy","tangerine, black cherry, black current, mango, milk chocolate, peach, spice, floral, vanilla, green apple, berry, sugar cane, jasmine","structured, complex, crisp",Washed,Pacas,100 ha,100 ha,El Salvador
149,12,86.97,Santa Rosa Chalatenango Lote 1,,$13.11/lb,"$18,563.76",Coffee Magazine Company Ltd.,J. Raul Rivera S.A. de C.V.,1600 masl,El Salvador,2014,San Ignacio,Chalatenango,"juicy aftertaste, long clean aftertaste, juicy.Body: syrupy, silky smooth, creamy, round","blackberry, black cherry, super floral, orange marmalade","complex, lemony, crisp, sparkling",Washed,Pacamara,25 ha,70 ha,El Salvador
150,13,86.59,Villa Galicia,,$8.00/lb,"$11,648.00","TASHIRO COFFEE Co.,Ltd",Mauricio Arturo Salaverriea Caceres,1300 masl,El Salvador,2014,Concepcion de Ataco,Ahuachapan,"Body: soft, velvet, buttery, smooth, sparkling","passion fruit, cherry, honeydew, limeade, sugar cane, floral, spice, tobacco, green apple, wine, champagne","citric, transparent, and refined",Semi-Washed,Pacamara,20 ha,20 ha,El Salvador
151,14,86.5,Caballeros,,$8.10/lb,"$11,850.30",Axil Coffee Roasters,Alfonso Posada Ochoa,1400 masl,El Salvador,2014,La Palma,Chalatenango,"mineral aftertaste, sweet and juicy aftertaste.Body: creamy, smooth, sticky","peach, coconut, chocolate, vanilla, red apple, plum","citric, complex, crispy, malic, well-structured",Honey,Pacamara,10 ha,60 ha,El Salvador
152,15,86.21,Las Nubes {O} – 14,,$7.80/lb,"$10,654.80","Time’s Club, Honey Coffee, COFFEE LIBRE",Ernesto Lima Mena,1370 masl,El Salvador,2014,Nahuizalco,Sonsonate,"sweet long finish, juicy. Body: thick, juicy","coco, sugar cane, floral, papaya, raisin, cacao, maple","bright, clear, complex, crispy",Washed,Bourbón,95 ha,95 ha,El Salvador
153,16,86.1,Escocia,,$8.00/lb,"$12,592.00",Has Bean Coffee Ltd,"Caledonia, S.A. de C.V.",1200 masl,El Salvador,2014,Berlin,Usulutan,"soft, transparent.Body: smooth and round","jasmine, caramel, sweet orange, peanut brittle, apricot marmalade, brown sugar, peach, blueberry, chocolate fudge","complex, sparkling",Washed,Kenya,46 ha,56 ha,El Salvador
154,17,86.09,Las Brumas Tablon Los Venados,,$9.00/lb,"$9,891.00",Solberg & Hansen AS,Juan Jose Ernesto Menendez Arguello,1600 masl,El Salvador,2014,Izalco,Sonsonate,"long aftertaste, sweet and long.Body: round, buttery, creamy","cedar, spice, vanilla ice cream, peach, red apple, milk chocolate, berry, tropical fruit in aroma","bright structured, plum and rhubarb like acidity, sweet",Honey,Bourbón,90 ha,128 ha,El Salvador
155,18,86.03,San Luis,,$8.00/lb,"$14,712.00","Mercanta Ltd on behalf of Twoday Coffee Roasters, Ozone Coffee Roasters, Artisan Roast, Small Batch Coffee Company, Cafe Mokxa, Artisan Roast and Murnauer Kaffeerösterei GmbH",Jose Figueroa Arbizu y Cia.,1300 masl,El Salvador,2014,Santa Ana,Santa Ana,"refreshing and elegant, harmonious. Body: creamy, clean","hibiscus, spicy, lemongrass, vanilla, green mango, milk chocolate","complex, crisp",Washed,Bourbón,28 ha,28 ha,El Salvador
156,19,85.97,El Conrodal,,$7.60/lb,"$16,826.40",Kaffebrenneriet as,Jose Armando Portillo Peraza,1400 masl,El Salvador,2014,La Palma,Chalatenango,"Body: silky, smooth, creamy round","savory, sugar cane, peach, melon, black bread, raisin, stone fruit","citric, bright complex, lively",Honey,Pacamara,5 ha,5 ha,El Salvador
157,20a,85.88,Tablon La Montaña – Fca. Las…,,$8.30/lb,"$8,349.80",Kyokuto Fadie Corporation,Juan Jose Ernesto Menendez Arguello,1650 masl,El Salvador,2014,Izalco,Sonsonate,"long sweet finish, refined.Body: buttery, creamy","blackberry, floral, lemon-lime, strawberry, chocolate fudge, sugar cane, caramel, floral, milk chocolate","phosphoric, mineral, subtle but elegant",Honey,Bourbón,85 ha,128 ha,El Salvador
158,20b,85.88,Miravalle – 14,,$7.20/lb,"$10,771.20","ALMACIELO (SOUTH KOREA), CAFE DAZAC, EO-NEU-JO-EUN-NAL (ONE FINE DAY COFFEE KOREA)",Jaime Ernesto Riera Menendez,1700 masl,El Salvador,2014,Santa Ana,Santa Ana,"Body: round, sweet, smooth, big, creamy","bergamot, blood orange, apricot, cinnamon, peach, red wine","crisp, complex",Washed,Bourbón,10 ha,10 ha,El Salvador
159,21,85.79,El Guachipilin,,$7.28/lb,"$8,925.28","Melbourne Coffee Merchants on behalf of Coffee Alchemy, Market Lane Coffee, Monk Bodhi Dharma and Ministry Grounds","H.U.,S.A.",1300 masl,El Salvador,2014,Chalchuapa,Santa Ana,"juicy.Body: silky, round, syrupy, balanced, smooth","floral, orange, grapefruit, dark chocolate, blueberry, vanilla, cedar, caramel, black tea, plum","crisp, citric, structured, refined",Washed,Bourbón,60 ha,60 ha,El Salvador
160,22a,85.74,Tablon Divisadero – 14,,$7.20/lb,"$11,368.80","Wataru & Co., Ltd",Mauricio Arturo Salaverria Caceres,1550 masl,El Salvador,2014,Apaneca,Ahuachapan,"harmonious sweet, long finish and aftertaste.Body: velvety, creamy","apricot, bread, sweet orange, peach mango, dates, caramel, milk chocolate, bergamot, earl gray tea","lime, citrus, crisp",Semi-Washed,Bourbón,5 ha,5 ha,El Salvador
161,22b,85.74,Oasis {O},,$8.00/lb,"$10,408.00","Melbourne Coffee Merchants on behalf of Gabriel Coffee, Monk Bodhi Dharma, Ministry Grounds and Double Roasters",Ernesto Lima Mena,1380 masl,El Salvador,2014,Concepcion de Ataco,Ahuachapan,consistent. Body: creamy,"tangerine, black tea, orange, chocolate, kiwi fruit, pastry, baking spices","structured, lime",Washed,Bourbón,90 ha,90 ha,El Salvador
162,23a,85.62,San Gabriel,,$6.70/lb,"$7,584.40","Nippon Coffee Trading Co.,Ltd",Alex Alberto Ortiz Guerrero,1400 masl,El Salvador,2014,Santa Ana,Santa Ana,"Body: creamy, jammy, big","bakers chocolate, tobacco, mango, vanilla, blackberry, strawberry, plum, caramel","crisp, green apple",Washed,Bourbón,.59 ha,.59 ha,El Salvador
163,23b,85.62,El Majahual,,$7.00/lb,"$13,307.00","Wataru & Co., Ltd.","Yakima, S.A. de C.V.",1575 masl,El Salvador,2014,Juayua,Sonsonate,"Body: round, buttery, milky","citrus, floral, sugar cane, orange","crisp, bright",Semi-Washed,Bourbón,143 ha,143 ha,El Salvador
164,24,85.56,Las Brisas,,$7.28/lb,"$8,786.96",Wataru for Nozy Coffee,"Pascri, S.A. de C.V.",1600 masl,El Salvador,2014,Apaneca,Ahuachapan,"Body: silky, smooth","lime, star fruits, floral, green apple, vanilla","complex, ripe, structured",Washed,Bourbón,5 ha,5 ha,El Salvador
165,25,85.5,San Pablo {O},,$8.00/lb,"$18,584.00","UCC Ueshima Coffee Co., Ltd.",Lima Y Socios,1700 masl,El Salvador,2014,Santa Ana,Santa Ana,"Body: silky, smooth","sweet, plum, peach, sugar cane, current black tea, tobacco, spice, dark chocolate","crisp, structured, refined",Washed,Bourbón,15 ha,15 ha,El Salvador
166,26,85.44,Bella Vista,,$7.11/lb,"$12,869.10","Wataru & Co., Ltd.",Jose Figueroa Arbizu y Cia.,1220 masl,El Salvador,2014,Santa Ana,Santa Ana,"long aftertaste. Body: silky, smooth","cashew, peach, raspberry, melon, pineapple, strawberry","citric, crisp, bright",Washed,Bourbón,246 ha,246 ha,El Salvador
167,27,85.38,La Nueva – 14,,$7.20/lb,"$9,532.80","Wataru & Co., Ltd.",Rafael Duch Martinez,1300 masl,El Salvador,2014,Santa Ana,Anta Ana,long juicy aftertaste.Body: silky,"marzipan, blueberry, grapefruit, mango black tea, red apple, peach","crisp, bright",Washed,Bourbón,34 ha,34 ha,El Salvador
168,28,85.26,Las Tres Marias,,$6.29/lb,"$22,669.16",honuKATOCOFFEE Inc.,"Mauricio Dardano, S.A. de C.V.",1300 masl,El Salvador,2014,Juayua,Sonsonate,"Body: creamy, syrupy","berry, peach, herbal tea, tobacco","complex, structured",Washed,Bourbón,80 ha,80 ha,El Salvador
169,29a,85.21,La Montaña,,$6.40/lb,"$14,368.00","Cafe DAZAC, Cafe D, Coffee Sallim Factory, BeanStore, Crema Costa",Carlos Federico Riera Costa,1600 masl,El Salvador,2014,Tacuba,Ahuachapan,"Body: silky, round","plum, strawberry, sugar cane, floral","citric, bright, crisp",Washed,Bourbón,14 ha,14 ha,El Salvador
170,29b,85.21,Tizapa Tablon Cajete,,$7.20/lb,"$10,029.60",Red Whale Coffee,Graciela Haydee Magaña de Fortin Magaña,1350 masl,El Salvador,2014,Apaneca,Ahuachapan,"fresh aftertaste, vanilla on finish.Body: round, creamy","dark chocolate, blueberry, strawberry, dried fruits, strong pepper notes, spicy","green apple, tartaric",Washed,Bourbón,160 ha,180 ha,El Salvador
171,1,92.06,Positos de San Ignacio,,$23.50/lb,"$27,847.50","UCC Ueshima Coffee Co., Ltd.",Ignacio Gutierrez Solis,,El Salvador,2015,Chalatenango,San Ignacio,"Super sweet, smooth, creamy, juicy, round, silky, buttery, refined, sparkling","Chocolate, cinnamon, honey, caramel, jasmine, sugar cane, green apple, herbal, strawberry, blueberry, perfume, banana, spicy, dried plums, orange, pineapple, tropical fruits, grapefruit, tYellow, mango, peach, lemongrass","Malic, citric, tartaric, crisp, bright, citrus",Honey,Pacamara,,-,El Salvador
172,2,91.59,La Nueva Esperanza,,$23.10/lb,"$30,561.30","Maruyama Coffee, Coffee a Go-Go (JAPAN) // Mesh Coffee (KOREA) // Orsir Coffee (TAIWAN)",Jose Francisco Recinos Rodriguez,,El Salvador,2015,Chalatenango,Tejutla,"Velvety, silky, smooth, creamy, round, clean, long after taste, bright, great coffee","Chocolate, jasmine, caramel, vanilla, floral, violet, honey, cinnamon, almond, ""dulce acaramelado, sugar cane, vanilla bean, blackcurrant, ribena, blackberry, black currant, red wine, orange, cranberry, cedar, blackberry, dessert wine","Malic, tartaric, complex, green apple, citrus, bright, crisp, sparkling, complex, red apple",Honey,Pacamara,,-,El Salvador
173,3,91.44,Las Ventanas,,$13.00/lb,"$26,221.00","Kyokuto Fadie Corporation, Time’s Club, Tashiro Coffee, TOA Coffee (JAPAN) // Coffee Libre (KOREA)",Elisa Beatriz Aguilar Landaverde,,El Salvador,2015,Chalatenango,La Palma,"Tasted like a Kenya AB, round, smooth, balanced, transparent, velvety, creamy, silky, perfect balance with great body","Chocolate, caramel, spice, peach, herbal, jasmine, honey, rasperry, jasmine, apricot, cedar, raisin, strawberry, grape, mango, vanilla, orange, cherry dried, rose, vergamot, floral","Structured, citric, crisp, bright, complex, phosphoric, tartaric, refined, bright, winey, rose",Washed,Pacamara,,-,El Salvador
174,4,89.15,El Topazio,,$9.20/lb,"$17,342.00","Cafe DAZAC, Coffee Sallim Factory, Juk-dong Cafe D, Crema Costa",Maria Elena Avila de Muyshondt,,El Salvador,2015,Sonsonate,Juayua,"Round, buttery, smooth, silky light as cooled, savory, lush","Sugar cane, spice, herbal, hazelnut, caramel, chocolate, floral, jasmine, honey, vanilla, orange, peach, mango, grapefruit, wine, cedar, rasberry, black currant, lemon","Orange, grape, complex, tartaric, structured, malic, crisp, citric, bright",Washed,Pacamara,,-,El Salvador
175,5,89.03,Himalaya – Divisadero,,$9.70/lb,"$23,415.80","Almacielo, De Ballon",Mauricio Arturo Salaverria Caceres,,El Salvador,2015,Ahuachapan,Apaneca,"Big, creamy, smooth, round, buttery, silky, velvet, natural like, exotic, transparent","Honey, apple, cherry blossom, strawberry, caramel, citrus, chocolate, ""dulce frugal fragante"", mango, rose, perfume, black currant, grapefruit,apple, peach, tropical, papaya, prune, whisky, passion fruit, vanilla","Malic, bright, juicy, citric, tartaric, red grapefruit",Semi-Washed,Bourbón,,-,El Salvador
176,6,88.97,Cruz Gorda,,$9.20/lb,"$18,556.40",Campos Coffee,Mauricio Arturo Salaverria Caceres,,El Salvador,2015,Ahuachapan,Concepcion de Ataco,"Round, silky, juicy, round, smooth, clear, creamy, clean, light elegant coffee, improved greatly as cooled","Perfume, honey, floral, hibiscus, raisins, sugar cane, mint, tropical fruit, raspberry, black currant, raisins, cinnamon, caramel, mango, strawberry, lychee, nutty milk chocolate, passion berry, orange, green apple, raspberry, grapefruit, vanilla","Citric, bright, malic, green apple, citrus, tartaric, crisp,",Natural,80% Bourbón 20% Pacas,,-,El Salvador
177,7,88.74,Villagalicia,,$9.15/lb,"$14,521.05",M.I. COFFEE CORPORATION,Mauricio Arturo Salaverria Caceres,,El Salvador,2015,Sonsonate,Juayua,"Thick body, juicy, velvety, creamy, round, silky, balanced, dry finish, clean, multi-dimensional","Caramel, tobacco, herbal, almond, dark chocolate, winey, sugar cane, cinnamon, woody, nutmeg, jasmine, cedar, orange, peach, grape, blueberry, mango, grape juice, lime","Citric, crisp, red currant, wine, tartaric, winey",Semi-Washed,Pacamara,,-,El Salvador
178,8,88.32,Santa Rosa 1,,$14.95/lb,"$11,362.00",WATARU for coffee beans ROCOCO,J. Raul Rivera S.A. de C.V.,,El Salvador,2015,Chalatenango,La Palma,"Super creamy, silky, smooth, velvety, buttery, juicy, delicate, elegant light body, balanced","Honey, floral, cherry, vanilla, chocolate, orange, honey, bitter sweet dark chocolate, vanilla, spice, jasmine, perfume, strawberry, sugar cane, caramel, cedar, tobacco, mango, pineapple, praline, orange blossom, lemon, passion fruit, grape, apricot, pinot noir","Citric, bright, complex, transparent, malic",Natural,Pacamara,,-,El Salvador
179,9,87.91,Bella Vista (2015),,$9.10/lb,"$19,255.60",TERAROSA (HAKSAN Co.Ltd),Jose Figueroa Arbizu y Cia.,,El Salvador,2015,Santa Ana,Santa Ana,"Clean, smooth, silky, creamy, sweet, round, syrupy, malty","Sugar cane, peach, mango, chocolate, orange, grapefruit, spice, tobacco, milk, cherry, green apple, caramel, vanilla, lemon, cedar, honey, mint,caramel, lemongrass, dulce panela, perfume, nectarine, apple crumble, butter","Malic, tartaric, complex, transparent, crisp, green apple, citric, bright, berry-like, grape, citric,",Washed,Bourbón,,-,El Salvador
180,10,87.35,El Jocotillo,,$8.30/lb,"$10,433.10",Momos Coffee,Anna Elaine del Carmen Rivas de Vega,,El Salvador,2015,Santa Ana,Chalchuapa,"Buttery, silky, round, smooth, transparent, bright","Caramel, spice, herbal, almond, dulce especiado, chocolate, strawberry candy, orange, floral, sugar cane, cedar, mango, vanilla, grapefruit, raspberry, peach, blueberry, orange, honey, tea rose, papaya, rum","Tartaric, bright, citric, crisp, complex, malic, citrus, lemon, grape",Washed,Bourbón,,-,El Salvador
181,11,87.21,Milagro el Cerro,,$8.00/lb,"$10,056.00","GSC International Co., Ltd. (KOREA) // Shanghai Borong International Trading Co., Ltd (CHINA)",Atilio Zepeda Magaña,,El Salvador,2015,Ahuachapan,Apaneca,"Smooth, juicy, silky, round, velvety, creamy heavy body, subtle","Caramel, floral, vanilla, cacao, cherry, honey, spicy, mint, sugar cane, almond, milk chocolate, clove, flowery, cocoa, vanilla, orange, grapefruit, peach, lemon, lemongrass, tobacco, mango, cinnamon, cedar, pineapple, cranberry, rum","Lemon, structured, malic, refined, bright, crisp, citric, tartaric, complex",Washed,Bourbón,,-,El Salvador
182,12,87.09,Peña Redonda (2015),,$8.30/lb,"$17,288.90","Mercanta The Coffee Hunters, Has Bean Coffee (UK) // Artisan Coffee Roasters (SCOTLAND) // Melbourne Coffee Merchants, Double Roasters, Monk Bodhi Dharma, Humblebee Coffee Roasters, Patio Coffee Roasters, Villere Coffee, Code Black Coffee, Market Lane Coffee, Ministry Grounds Coffee (AUSTRALIA)",Carlos Mauricio Lemus Landaverde,,El Salvador,2015,Chalatenango,La Palma,"Round, silky, creamy, buttery, heavy, classic Salvador coffee, very sweet candy finish","Spice, perfume, floral, honey, almond, pine, vanilla, chocolate, blood orange, , sugar cane, milk chocolate, dark chocolate, cedar, red wine, passion fruit, caramel, rose, caramel, tobacco, mango","Citric, complex, malic, crisp, structured, lime",Washed,Pacamara,,-,El Salvador
