Unnamed: 0,Rank,COE_score,Farm,weight_(lbs.),High_bid,Total_value,Company,Farmer/Rep.,Altitude,Country,Year,City,Region,Coffee_characteristics,Flavor,Acidity,Process,Variety,Coffee Growing Area,Farm_size,country
193,16,87.62,Dormans/Manyana,,$5.50/lb,"$9,627.59","Coffee Libre, Times Club",Siniremera P Claver,1700m,Rwanda,2018,Kamonyi,Kayumbo,"cinnamon, grapefruit and peach,","dried fruit, dates, peach, cola, lemon, roses, mint, honey,","malic, tartaric, fruit and complex acidity, tannic, malic, lemon-lime, grape,",Fully washed,Bourbón,,,Rwanda
194,17,87.62,Simbi Coffee,,$5.50/lb,"$10,469.75",Honu Kato Coffee Inc.,Bucyana Viateur,1900-2100m,Rwanda,2018,Huye,simbi,"pineapple, green tea, jammy, white peach, creamy mouthfeel, dense,","black currant, peach, cola, apricot, berry and plum, raspberry, orange and caramel, nectarine,","citric, clean, clear, tannic,",Fully washed,Bourbón,,,Rwanda
195,18,87.59,Muyongwe/CBC CWS,,$5.50/lb,"$10,432.73",Kaffebrenneriet As,Nzagiramungu Ildephonse,1950m,Rwanda,2018,Gakenke,Muyongwe,"vanilla, honey dew, floral, well balanced","rose, peach, bergamot, plum, orange and plum,","citric and malic, lively,",Fully washed,Bourbón,,,Rwanda
196,19,87.59,Coperative Abahuzamugambi ba,,$5.50/lb,"$11,890.18",Honu Kato Coffee Inc.,Haganj E Remmy,1946m,Rwanda,2018,Huye,Huye,"sweet, brown sugar, vanilla, panela sugar,","viscous, minty dark chocolate, golden raisin, malic, green tea, herbal, cane sugar,","tartic, lively, red grape, malic, citric, lime, green apple and delicate,",Fully washed,Bourbón,,,Rwanda
197,20,87.59,RTC-Gatare,,$5.50/lb,"$10,112.58",Dragonfly Coffee Roasters,Bazimaziki Joel,1700-2000m,Rwanda,2018,Nyamasheke,Karambi,"cane and grapefruit, peach, bosch pear, green grape, fresh,","buttery, floral, honey, orange blossom, hibiscus, apricot, black tea, cola,","crisp, complex, lingering, structured",Fully washed,Bourbón,,,Rwanda
198,21,87.35,Dukundekawa-Mbilima,,$5.50/lb,"$8,691.48",Ascension Coffee Roasters,Nyirisenge Celestin,2100m,Rwanda,2018,Ruli,Mbilima,"well structured, balanced,","toffee, papaya, vanilla, molasses and prune, brown sugar, cherry, honey dew melon, peach, maple syrup,","citric, malic, tartaric, green apple, vibrant, lingering,",Fully washed,Bourbón,,,Rwanda
199,22,87.29,Cocatu-Nyirabirori,,$5.50/lb,"$10,823.12",Honu Kato Coffee Inc.,Ndahayo Liberate,1800-2500m,Rwanda,2018,Rulindo,Tumba,"clean and complex, improved on cool, coating mouthfeel, complex, long aftertaste, peach, golden raisin, prune, dark dried fruit, pipe tobacco,","toffee, vanilla, caramel, apple, rose, cedar, raspberry, blackberry, red grape, maple syrup,","malic, lime, complex, phosphoric,",Fully washed,Bourbón,,,Rwanda
200,23,87.29,Ibisi Mountain Coffee,,$5.50/lb,"$11,032.89",Honu Kato Coffee Inc.,Uwitonze Chantal,2000m,Rwanda,2018,Huye,Maraba,"blueberry, butterscotch, cleansing finish, clear, transparent","dark fruit, blackberry, sugar, red grape, cherry caramel, tamrind","crispy, lime like, citric,",Fully washed,Bourbón,,,Rwanda
201,24,87.24,Gitega Hills Coffee,,$5.50/lb,"$11,604.01",Wataru for SAZA COFFEE,Mugenzi Emmanuel,1900-2000m,Rwanda,2018,Nyamagabe,Cyanika,"round body, syrupy, lemon peel finish,","honey, orange, red apple, fig, nougat, netmeg, cinnamon, chocolate cookie,","malic, tartaric, balanced, tannic,",Fully washed,Bourbón,,,Rwanda
202,25,86.85,Dukundekawa-Abanozaka,,$5.50/lb,"$9,479.64",Honu Kato Coffee Inc.,Mukahigiro Thacienne,1820m,Rwanda,2018,Gakenke,Ruli,"plum, long finish, harmonoius and pleasantly dry,","sugar cane, blackberry, floral, orange, chocolate, tannic, green tea, vanilla, syrah, herbal,","tannic, complex, phosphoric, citric, lemon, kiwi,",Fully washed,Bourbón,,,Rwanda
203,26,86.79,Abakundajawa Rushashi,,$5.50/lb,"$11,343.31",Honu Kato Coffee Inc.,Mukahigiro Thacienne,1762m,Rwanda,2018,Gakenke,Rushahshi,"silky body, smooth mouthfeel, harmonious, lasting finish, lingering aftertaste","orange peel, clove, cedar, molasses, green tea, honey, peach. Apricot, roasted nut, cocoa, cranberry, raisin","malic, soft, balanced, citric, juicy, bright, green grape, tartaric,",Fully washed,Bourbón,,,Rwanda
204,27,86.62,Mugeyo CWS,,$5.50/lb,"$13,260.34","Wataru & Co., Ltd",Nsengumuremyi Joram,1800-2200m,Rwanda,2018,Nyamasheke,Kanjongo,"vibrant and clean, rainier cherry, green apple, caramel,","raspberry, watermelon, plum, baked apple, green apple, cinnamon, blackberry,","citric, lime like, meyer lemon,",Fully washed,Bourbón,,,Rwanda
205,28,86.62,Rwacof-Nyakarenzo,,$5.50/lb,"$14,671.75",32CUP N.V.,Hakizimfura Aniceth,1700-1850m,Rwanda,2018,Nyamasheke,Nyakarenzo,"improved on cool, golden raisin, smooth and savory, black olive, red grape. Red currant","dark choc., salted caramel, vanilla, plum, strawberry, floral, clove blackberry, tobacco, cedar,","malic, juicy,",Fully washed,Bourbón,,,Rwanda
