Unnamed: 0,Rank,COE_score,Farm,weight_(lbs.),High_bid,Total_value,Company,Farmer/Rep.,Altitude,Country,Year,City,Region,Coffee_characteristics,Flavor,Acidity,Process,Variety,Coffee Growing Area,Farm_size,country
132,6,89.46,BELLO HORIZONTE,"637,25",$20.20,"$12,872.45","Songdo Coffee(South Korea), Studio Caffeine(Hong Kong), WAVY COFFEE ROASTERS(Japan), Big Black Box(Thailand), Bean & Bean(USA)",MAXIMO MUÑOZ MEZA,,Perú,2022,,,"milky and smooth, bright, creamy body, delicate finish","Jazmin, blood orange, cinnamon and brown sugar, citrus, apple pie, sweet bread, blueberries, blackberries, white chocolate",citric,WASHED,GEISHA,,,Perú
133,7,89.3,ALTO MORERILLO,"591,79",$12.00,"$7,101.48","Wataru & Co., Ltd.",ELVIS EDWIN DAVILA HORNA,,Perú,2022,,,"Floral, Sweet, well strucutred, creamy","Passion fruit, floral, ginger, red apple, grape, jam, peach, grapes",efersvescent and structured acidity,WASHED,BOURBON – GEISHA,,,Perú
134,8,89.02,NUEVO PROGRESO,"631,78",$20.20,"$12,761.96","Coffee Montage, coffeeTemple, rbhcoffee, FEBRUARY ROASTERS, 502 Coffee Roasters, DeepBlueLake
, COFFEE PLACE, HYANGMISA, No Doubt",LUCIO LUQUE VASQUEZ,,Perú,2022,,,"complex, sweet and delicate, balanced","cherries, blackberries, papaya, sweet sugarcane, chocolate notes, sweet caramel, mango, candy like",Citric and tartric,WASHED,GEISHA,,,Perú
135,9,88.89,SILLAPATA,"595,25",$15.60,"$9,285.90",Linking Coffee,CLEOFE ESPINOZA PALOMINO,,Perú,2022,,,"Complex, structured, clean and sweet","Sweet Mango, Kiwi, Jelly, Orange Candy, Cherries and stone fruit",Malic and citric,WASHED,GEISHA,,,Perú
136,10,88.48,PALTOS A,"556,34",$15.10,"$8,400.73",Orsir Coffee and TRN( Taiwan Roasters Network),NAYDA FLORES RIOS,,Perú,2022,,,"round, balanced, crisp fresh, vibrant","grapefruit and spices, flowers violets, dark berries, green apple, tangerine, bananas, molasses",citric,WASHED,GEISHA,,,Perú
137,11,88.13,CEDRUYOC,"595,25",$15.10,"$8,988.28",M.I.Coffee Corporation,UBALDINA JINCHU AGUIRRE,,Perú,2022,,,"Very Sweet and clean, Juicy, Progressive and delicate","Jazmin, Blossom, Apricot, Orange Blossom, Peach, Pink Grape Fruit, Lemon Tea, Cardamom","Bright and complex acidity, malic, citric",WASHED,GEISHA,,,Perú
138,12,88.08,LA MARAGARITA COFFEE RESERVE,"621,92",$15.00,"$9,328.80","AROMA GROUP, 1:2 Coffee Company, Drippin Coffee Roasters",MARCO SOLORZANO VIZARRETA,,Perú,2022,,,"Creamy mouthfeel, juicy","Cacaco Nibs, bittersweet chocolate, dry fruits, raspberries, melted chocolate, wild berries, lime, candy corn",Citric and malic,WASHED,GEISHA,,,Perú
139,13,88.08,SANTA MONICA,"636,78",$15.00,"$9,551.70",Urth Caffe,HUGO MARIÑO LAURA,,Perú,2022,,,"Clean and sweet, Juicy, concentrated sugar","Brown sugar, floral, lemon, fruit candy, orange, backberry, tamarind, bananas, grapefruit",Tartaric acidity,WASHED,GEISHA,,,Perú
140,14,88.0,LA PALMA,"706,60",$11.90,"$8,408.54",Caffeinelab Coffee Roasters,ELI ESPINOZA SOBERON,,Perú,2022,,,"juicy aftertaste, very transparent","Rhum, pineapple, tropical fruits, passion fruit, floral, roesewater, molasses, honey",bright acicidity,NATURAL,CATURRA – BOURBON,,,Perú
141,15,88.0,LA PALMA,"675,54",$10.80,"$7,295.83","Wataru & Co., Ltd.",PABLO NEIRA MELEDREZ,,Perú,2022,,,"Crispy and sparkley, Clean, Layered and complex","Key Lime Pie, Raspberry, lemon, pineapple, chocolate, stone fruits, flan, brown sugar, orange blossom, molasses",Birght and citric,WASHED,CATURRA BORBON GEISHA,,,Perú
142,16,87.77,LA BERENJENA,"618,22",$11.10,"$6,862.13","Wataru & Co., Ltd.",NICANOR ZURITA MORETO,,Perú,2022,,,"balanced and structured, sweet and aromatic","Black tea, passion fruit and jackfruit, stone fruit , chocolate, berry, apple jam, spices, hibiscus",citric acidity,NATURAL,CATURRA,,,Perú
143,17,87.6,EXPERIMENTAL CANDELARIA,595.25,$11.90,"$7,083.48",NOZY COFFEE,JHONATAN SAMIR BETANCUR COAQUIRA,,Perú,2022,,,"Well balanced, sweet and long aftertaste, well sturctured","Grape, Apple, Honey, Pear, Floral Notes, caramel, molasses, orange peel, blueberries, blackberries, peach","Complex acidity, Malic",WASHED,BOURBON – GEISHA,,,Perú
144,18,87.5,SANTA MONICA,"620,51",$13.70,"$8,500.99",NOZY COFFEE,RAUL MAMANI MAMANI,,Perú,2022,,,"smooth finish, exotic and fruity, juicy","Passion Fruit, pomegranate, tropical fruits, raisin, mango, orange, peach mango, lemon tea, honey blossom","Malic acidity, ctric",WASHED,GEISHA,,,Perú
145,19,87.5,LAS ETIOPES,"659,49",$12.10,"$7,979.83",KAFFEBRENNERIET AS,SIMON CHARLES BROWN,,Perú,2022,,,"well rounded, floral notes","Orange marmalade, black fruit, grapes, candy apple, overwhelming brown sugar",Citric acidity,WASHED,ETIOPE – GEISHA,,,Perú
146,20,87.5,EL JAZMIN,"783,83",$12.00,"$9,405.96",Urth Caffe,ANDRES ABARCA GOMEZ,,Perú,2022,,,"multidimensional, round body","caramel, peach, pineapple, honey, tropical fruits, chocolate",malic acidity,WASHED,CATURRA – BOURBON – TIPICA,,,Perú
147,21,87.42,EL CEDRO,"575,82",$15.10,"$8,694.88","Saerin co.,Ltd(MGPG)",NILSON SILVA DIAZ,,Perú,2022,,,"Very sweet, efervesent mouthfeel, well balanced","Plum Raisin,  black currant candy, passion fruit, jazimin peach, concorde grape, skittles, papaya","Tartaric and Malic, citric",NATURAL,GEISHA,,,Perú
148,22,87.42,CAMINOS DEL INCA,"706,23",$12.10,"$8,545.38",honu加藤珈琲店株式会社,EDWAR TORO GOICOCHEA,,Perú,2022,,,Clear and cristaline finish,"Green apple, plum, floral, chocolate like sweetness, molasses, sugarcane, yellow fruits, lemon honey","Crispy acidity, Complex, Savory",WASHED,GEISHA – BOURBON,,,Perú
149,23,87.42,LA MARAGARITA COFFEE RESERVE,"608,28",$15.10,"$9,185.03","Wataru & Co., Ltd.",IVAN SALAS SOLORZANO,,Perú,2022,,,,"Brown sugar, spice, caramel, plum, cherry, stone fruit, raspberry, red apple, rose, black cherry",Citric,WASHED,GEISHA AMARILLA GEISHA ROJO,,,Perú
150,24,87.42,LA NARANJA,"411,49",$15.10,"$6,213.50",Wataru for Voila Coffee,AMARO TOMAS CRUZ MEZA,,Perú,2022,,,"complex and well structured, dynamic, very sweet","Floral, Bergamont, yellow fruits, orange, dark grapes and lychee, pear, raspberry, caramel",Malic acidity,NATURAL,GEISHA,,,Perú
151,25,87.38,SAN CARLOS,"595,25",$12.10,"$7,202.53",NOZY COFFEE,RUBEN ANTONIO SALAZAR ZAPANA,,Perú,2022,,,"Consitent, floral, sweet finish","Rose, Peach, Mango, Coffee Blossom, jazmin, lychee, stone fruits, pineapple, grapes and cranberries","lively acidity, citric",WASHED,GEISHA – BOURBON,,,Perú
152,26,87.31,NUEVA ZELANDIA,"619,50",$12.40,"$7,681.68",Linking Coffee,HERLIN EMER FLORIDO ENCARNACIÓN,,Perú,2022,,,"Very sweet, creamy","Mango, Straberry, blackberry, milk chocolate, pulpy orange flavors, peach","crisp acidity, grape like, complex",WASHED,GEISHA,,,Perú
153,27,87.17,EL ZAPOTE,"529,11",$12.10,"$6,402.11",Campos Coffee,FREDESVINDA VASQUEZ ROMERO,,Perú,2022,,,dynamic and exotic,"Chocolate orange, lemongrass, peach, caramel, eucalyptus, rosemerry, gingered chocolate, earl gray tea","Complex acidity, bright acidity",WASHED,CATUAI – COSTA RICA – TIPICA,,,Perú
154,28,87.12,FINCA EL MORITO S.R.L,"621,70",$9.00,"$5,595.21","Wataru & Co., Ltd.",FAUSTINO FLORES BENEGAS,,Perú,2022,,,"Frutal, creamy and silky","Coffee Blossom, Red stone fruits, Raspberry, red apple, caramel, watermelon, banana, vanilla, hazelnut, orange peel",Citric and Malic,WASHED,BOURBON ROJO,,,Perú
155,29,87.04,PROGRESO,"616,94",$12.10,"$7,464.97",Kyokuto Fadie Corporation,AGUSTIN CCASA CCOYO,,Perú,2022,,,"long and sweet finish, smooth mouthfeel","Chocolate, pomgreanate, syrup, almond, orange, marzipan, dry fruits, Honey, white tea",Malic and citric,WASHED,BOURBON,,,Perú
156,1a,90.74,Alto Mirador,330.69,$80.20,"$26,521.34","KALDI COFFEE FARM (CAMEL COFFEE CO.,LTD.)",Alto Mirador,1990,Perú,2023,,,"Balanced Peach, Floral, Honey, Jasmine, Citric Acid, Juicy, Malic Acid, Stone Fruit, Caramel, Black Tea, Apricot, Bergamot, Berry, Grape, Jasmine Honeysuckle, Lemon, Sugar Cane, Sweet, Citrus, Mandarin Orange, Tropical Fruit, Brown Sugar, Complex, Nectarine, Nutty, Orange, Pineapple, Silky, Strawberry, Tea Rose.","Apple, Apricot, Bergamot, Berry, Black Currant, Black Tea, Blackberry, Bright, Brown Sugar, Caramel, Chocolate, Citric Acid, Citrus, Citrus Fruit, Complex, Delicate, Floral, Grape, Green Apple, Green Tea, Honey, Jasmine, Jasmine Honeysuckle, Juicy,  Lemongrass, Mandarin Orange, Milk Chocolate, Nectarine, Nutty, Orange, Orange Blossom, Peach, Pineapple, Plum, Red Grape, Rounded, Silky, Smooth, Stone Fruit, Strawberry, Sugar Cane, Sweet, Sweet & Sugary, Tangerine, Tea Rose, Tropical Fruit.","Complex, Bright, Malic and citric acidity, Orange, Tangerine, Lemon, Lemon & Lime",Washed,Geisha,,,Perú
157,1b,90.74,Alto Mirador,327.54,$80.30,"$26,301.46","KALDI COFFEE FARM (CAMEL COFFEE CO.,LTD.)",Alto Mirador,1990,Perú,2023,,,"Balanced Peach, Floral, Honey, Jasmine, Citric Acid, Juicy, Malic Acid, Stone Fruit, Caramel, Black Tea, Apricot, Bergamot, Berry, Grape, Jasmine Honeysuckle, Lemon, Sugar Cane, Sweet, Citrus, Mandarin Orange, Tropical Fruit, Brown Sugar, Complex, Nectarine, Nutty, Orange, Pineapple, Silky, Strawberry, Tea Rose.","Apple, Apricot, Bergamot, Berry, Black Currant, Black Tea, Blackberry, Bright, Brown Sugar, Caramel, Chocolate, Citric Acid, Citrus, Citrus Fruit, Complex, Delicate, Floral, Grape, Green Apple, Green Tea, Honey, Jasmine, Jasmine Honeysuckle, Juicy,  Lemongrass, Mandarin Orange, Milk Chocolate, Nectarine, Nutty, Orange, Orange Blossom, Peach, Pineapple, Plum, Red Grape, Rounded, Silky, Smooth, Stone Fruit, Strawberry, Sugar Cane, Sweet, Sweet & Sugary, Tangerine, Tea Rose, Tropical Fruit.","Complex, Bright, Malic and citric acidity, Orange, Tangerine, Lemon, Lemon & Lime",Washed,Geisha,,,Perú
158,2a,90.68,La Lucuma,396.83,$44.80,"$17,777.98","Cultivar Coffees, Kawa Coffee",Franco Huaches Montalvan,1850,Perú,2023,,,"Peach, Floral, Jasmine, Honey, Apricot, Caramel, Malic Acid, Citric Acid, Complex, Citrus Fruit, Jasmine Honeysuckle, Juicy, Lemon & Lime, Lemongrass, Mandarin Orange, Orange Blossom, Stone Fruit, Sweet, Vanilla, Bergamot, Citrus.","Apple, Apricot, Baker's Chocolate, Bergamot, Berry, Black Tea, Caramel, Clementine, Complex, Creamy, Dark Chocolate, Delicate, Elegance, Floral, Green Tea, Honey, Jasmine, Jasmine Honeysuckle, Juicy, Lavender, Lemongrass, Mandarin Orange, Milk Chocolate, Orange, Orange Blossom, Passion Fruit, Peach, Pineapple, Plum, Rose, Rounded, Silky, Stone Fruit, Strawberry, Sugar Cane, Sugar Syrup Sweetness, Sweet, Tangerine, Tea Rose,  Tropical Fruit, Vanilla, White Grape.","Elegant, citric acidity, Lemon and Pineapple",Washed,Geisha,,,Perú
159,2b,90.68,La Lucuma,388.76,$44.10,"$17,144.32",DECAMERON COFFEE,Franco Huaches Montalvan,1850,Perú,2023,,,"Peach, Floral, Jasmine, Honey, Apricot, Caramel, Malic Acid, Citric Acid, Complex, Citrus Fruit, Jasmine Honeysuckle, Juicy, Lemon & Lime, Lemongrass, Mandarin Orange, Orange Blossom, Stone Fruit, Sweet, Vanilla, Bergamot, Citrus.","Apple, Apricot, Baker's Chocolate, Bergamot, Berry, Black Tea, Caramel, Clementine, Complex, Creamy, Dark Chocolate, Delicate, Elegance, Floral, Green Tea, Honey, Jasmine, Jasmine Honeysuckle, Juicy, Lavender, Lemongrass, Mandarin Orange, Milk Chocolate, Orange, Orange Blossom, Passion Fruit, Peach, Pineapple, Plum, Rose, Rounded, Silky, Stone Fruit, Strawberry, Sugar Cane, Sugar Syrup Sweetness, Sweet, Tangerine, Tea Rose,  Tropical Fruit, Vanilla, White Grape.","Elegant, citric acidity, Lemon and Pineapple",Washed,Geisha,,,Perú
160,3a,90.32,Chiriloma,330.69,$60.10,"$19,874.47",Kyokuto Fadie Corporation,Edwin Quea Pacco,1950,Perú,2023,,,"Complex, full body, Caramel, Pineapple, Passion Fruit, Plum, Strawberry, Black Cherry, Dark Chocolate, Papaya, Red Grape,  Vanilla, Brown Spice, Creamy, Dried Fruit, Prune, Red Apple, Red Currant, Stone Fruit, Watermelon, Apricot, Black Tea,  Brown Sugar.","Apricot, Black Cherry, Black Tea, Brown Spice, Brown Sugar, Cacao Nibs, Candy, Cherry, Chocolate, Creamy, Dark Chocolate, Dried Dates, Dried Fruit, Floral, Fruity, Grape, Guava, Herb-like, Jasmine, Lemon, Lime, Mandarin Orange, Maple Syrup, Nut, Papaya, Prune, Raspberry, Red Apple, Red Currant, Red Grape, Stone Fruit, Strawberry, Sweet & Sugary, Tamarind, Vanilla, Watermelon","Malic and tartaric acidity Lemon, Lime and Mandarin Orange",Washed,Geisha,,,Perú
161,3b,90.32,Chiriloma,286.6,$62.55,"$17,926.83",Snow Beans Coffee,Edwin Quea Pacco,1950,Perú,2023,,,"Complex, full body, Caramel, Pineapple, Passion Fruit, Plum, Strawberry, Black Cherry, Dark Chocolate, Papaya, Red Grape,  Vanilla, Brown Spice, Creamy, Dried Fruit, Prune, Red Apple, Red Currant, Stone Fruit, Watermelon, Apricot, Black Tea,  Brown Sugar.","Apricot, Black Cherry, Black Tea, Brown Spice, Brown Sugar, Cacao Nibs, Candy, Cherry, Chocolate, Creamy, Dark Chocolate, Dried Dates, Dried Fruit, Floral, Fruity, Grape, Guava, Herb-like, Jasmine, Lemon, Lime, Mandarin Orange, Maple Syrup, Nut, Papaya, Prune, Raspberry, Red Apple, Red Currant, Red Grape, Stone Fruit, Strawberry, Sweet & Sugary, Tamarind, Vanilla, Watermelon","Malic and tartaric acidity Lemon, Lime and Mandarin Orange",Washed,Geisha,,,Perú
162,4,90.15,Pedregal,595.25,$25.40,"$15,119.35",COFFEE COUNTY,Abel Raymundo Arotaype Huayllas,2240,Perú,2023,,,"Creamy body, velvety, complex, Berry, Black Currant, Black Tea, Orange, Stone Fruit, Citrus Fruit,  Honey, Peach, Brown Sugar, Caramel, Cherry, Floral, Juicy,  Lemongrass, Plum, Tropical Fruit, Apricot, Green Apple, Jasmine, Lively, Mandarin Orange","Apple, Apricot, Bergamot, Berry, Black Currant, Black Tea, Brown Spice, Brown Sugar, Candy, Caramel, Cherry, Chocolate, Citrus Fruit, Clementine, Dark Chocolate, Dried Dates, Dried Fig, Floral, Fruity, Golden Raisin, Grapefruit, Green Apple, Green Tea, Honey, Jasmine, Jasmine Honeysuckle, Juicy, Lively, Mandarin Orange, Mango, Maracuyá, Orange, Orange Blossom, Peach, Pear, Pineapple, Plum, Passion Fruit, Raspberry, Stone Fruit, Tropical Fruit, Lemongrass, Lemon & Lime, Lemon.","Bright Tartaric Malic and citric acidity,  Passion Fruit, Lemon & Lime",Washed,Geisha,,,Perú
163,5,89.62,Randu,586.58,$19.00,"$11,145.02",SARUTAHIKO COFFEE,Royer Romaldo Curo Rojas,1700,Perú,2023,,,"Cinnamon, Green Apple, Papaya, Vanilla, Brown Spice, Cacao Nibs, Grape, Honey, Orange, Plum, Sweet & Sugary, Apricot, Brown Sugar, Buttery, Creamy, Jam, Kombucha","Apricot, Brown Spice, Brown Sugar, Buttery, Cacao Nibs, Cinnamon, Creamy, Grape, Green Apple, Honey, Jam, Kombucha, Long, Orange, Papaya, Peach, Plum, Raisin, Raspberry, Red Grape, Red Wine, Rum, Sparkling, Strawberry, Sweet & Sugary, Tamarind, Tart, Vanilla, Whiskey.","Juicy, high, citrus and malic acidity  green apple and Passion Fruit, Pineapple",Natural,Geisha-Catimor-Caturra,,,Perú
164,6,89.47,Llactapata,635.37,$23.00,"$14,613.51",SARUTAHIKO COFFEE,Gilber Huayllas Huaman,2400,Perú,2023,,,"Delicate, Floral, Black Currant, Caramel, Citric Acid, Peach, Berry, Brown Sugar, Plum, Black Tea, Citrus, Honey, Juicy, Malic Acid, Orange, Tangerine, Apricot, Pineapple, Bittersweet Chocolate, Blackberry, Brown Spice, Green Apple, Lemongrass","Almond, Apple, Apricot, Bergamot, Berry, Bittersweet Chocolate, Black Cherry, Black Currant, Black Tea, Blackberry, Brown Spice, Brown Sugar, Cacao Nibs, Caramel, Cherry, Citrus, Citrus Fruit, Dark Chocolate, Dates, Dried Dates, Floral, Green Apple, Honey, Jasmine, Juicy, Lemongrass, Lime, Mango, Milk Chocolate, Mouth Drying, Orange, Passion Fruit, Peach, Pineapple, Plum, Pomegranate, Prune","Complex Citric Acid and Malic Acid, Orange, Lemon & Lime, Passion Fruit",Washed,Geisha,,,Perú
165,7,89.41,El Pino,1124.36,$18.00,"$20,238.48","Dabov Specialty Coffee, Coffee Me Up (Korea), Coffee Therapy (Thailand)",Edilberto Bermeo Guevara,1850,Perú,2023,,,"Bright, Creamy Peach, Brown Sugar, Floral, Black Tea, Stone Fruit, Apple, Berry, Honey, Jasmine, Sugar Cane, Apricot, Caramel, Chocolate, Jasmine Honeysuckle,  Dark Chocolate, Juicy, Lemon, Lemongrass, Mandarin Orange, Milk Chocolate, Papaya","Apple, Apricot, Berry, Black Currant, Black Tea, Bright, Brown Spice, Brown Sugar, Cacao Nibs, Caramel, Chocolate, Citric Acid, Citrus, Complex, Creamy, Dark Chocolate, Dried Fig, Dried Fruit, Grape, Honey, Juicy, Lemon, Malic Acid, Mandarin Orange, Milk Chocolate, Orange, Passion Fruit, Peach, Plum, Red Apple, Smooth, Stone Fruit, Strawberry, Sugar Cane, Sweet, Sweet & Sugary, Syrupy, Tangerine.","Citric Acid, Malic Acid, Orange, Lemon & Lime,",Washed,Geisha,,,Perú
166,8,89.29,Bello Horizonte,767.55,$24.00,"$18,421.20","MUSEO Co., Ltd. / 언더프레셔(핸디엄) / COFFEE HWA ROASTERS / Micro Roaster Union / 월드베스트커피협회(WBCA)",Brian Smith Muñoz Mayta,1569,Perú,2023,,,"Peach, Black Tea, Floral, , Honey, Orange,  Apricot, Caramel, Lemongrass, Rounded, Stone Fruit, Tangerine, Bergamot, Black Cherry, Blueberry, Cherry, Delicate, Jasmine, Juicy, Melon, Papaya, Prune, Sweet, Apple, Black Currant, Body/Fullness","Apple, Apricot, Bergamot, Black Cherry, Black Currant, Black Tea, Blueberry,  Brown Sugar, Caramel, Cherry, Chocolate,  Clementine, Complex, Delicate, Floral, Gooseberry, Green Apple, Honey, Jasmine, Juicy, Lavender,  Mandarin Orange, Mango, Maple Syrup, Melon, Milk Chocolate, Mouth Drying, Orange, Papaya, Peach, Passion Fruit, Prune, Rounded, Silky, Smooth, Stone Fruit, Sugar Cane, Sweet, Sweet & Sugary, Sweet Bread Pastry, Tangerine, Thickness.","Complex Citric and malic Acidity Lemon & Lime, Orange, Tangerine",Washed,Geisha,,,Perú
167,9,89.24,Nueva Alianza,650.36,$21.95,"$14,275.40",Onyx Coffee Lab,Dwight Aguilar Masias,1820,Perú,2023,,,"Chocolate, Stone Fruit, Floral, Berry, Black Tea, Brown Sugar, Apricot,  Caramel, , Dried Dates, Dried Fig, Dried Fruit, Floral,  Honey, Orange, Cherry, Dark Chocolate, Grape,   Lemon, Lime, Sugar Cane","Almond, Apple, Apricot, Berry, Black Currant, Black Tea, Brown Spice, Brown Sugar, Candy, Caramel, Cherry, Chocolate, Citric Acid, Citrus, Cola, Crisp, Dark Chocolate, Dried Dates, Dried Fig, Dried Fruit, Floral, Golden Raisin, Grape, Honey, Jasmine, Juicy, Lemon, Lime, Malic Acid, Mandarin Orange, Orange, Overall Sweet, Passion Fruit, Peach, Pear, Pineapple, Red Apple, Rounded, Smooth, Stone Fruit, Sugar Cane, Sweet, Sweet & Sugary, Syrupy, Tangerine.","Citric and Malic Acidity, Citrus, Mandarin Orange, Pineapple",Washed,Geisha,,,Perú
168,10,88.94,Finca Los Santos,657.87,$15.10,"$9,933.84",治光师 Beam Timer,Jose Santos Requejo Villanueva,1700,Perú,2023,,,"Apricot, Berry, Juicy, Blueberry, Brown Sugar, Tropical Fruit, Floral, Green Apple,  Plum, Stone Fruit, Black Tea, Green Tea, Honey, Lemongrass.","Apple, Apricot, Berry, Brown Sugar, Butter, Caramel, Cedar, Chocolate, Citrus, Complex, Dark Chocolate, Dried Fruit, Floral, Green Apple, Green Grape, Green Tea, Herb-like, Hibiscus, Honey, Juicy, Lemongrass, Malic Acid, Mandarin Orange, Milk Chocolate, Orange, Peach, Pineapple, Plum, Prune, Raspberry, Red Apple, Red Plum, Smooth, Soft, Stone Fruit, Strawberry, Sugar Cane, Tropical Fruit, Vanilla.","Complex Tartaric, Citric, Malic Acid, Tropical Fruits",Honey,Geisha,,,Perú
169,11,88.59,Sol Naciente,529.11,$19.10,"$10,106.00",Pebble Coffee,Julio Cesar Arotaype Huayllas,2438,Perú,2023,,,"Complex, Stone Fruit, Black Tea, Floral, Juicy, Brown Spice,  Peach, Brown Sugar, Chocolate, Dark Chocolate, Lemon, Plum, Smooth, Sweet, Berry, Black Currant, Cherry, Green Apple, Honey, Jasmine Honeysuckle, Lemongrass","Apple, Apricot, Bergamot, Berries, Berry, Black Cherry, Black Currant, Black Tea, Blackberry, Bright, Brown Spice, Brown Sugar, Cherry, Chocolate, Citrus,  Dark Chocolate, Dried Fig, Floral, Grapefruit, Green Apple, Green Tea, Honey, Jasmine, Jasmine Honeysuckle, Juicy, Lemon, Lemon & Lime, Lemongrass, Maple Syrup, Orange, Peach, Plum, Red Apple, Smooth, Stone Fruit, Sweet, Tamarind.","Delicate, Citric, Intense , Passion fruit",Washed,Geisha,,,Perú
170,12,88.56,El Colibri,661.39,$14.00,"$9,259.46",Brew92,Jose Percy Alfaro Chetilan,1800,Perú,2023,,,"Floral, Milk Chocolate, Brown Spice, Cacao Nibs, Caramel, Dried Fruit,  Peach, Plum, Apple, Apricot, Berry, Creamy, Grapefruit, Green Apple, Honey, Juicy, Lychee, Red Wine, Strawberry, Sweet, Black Tea","Apple, Apricot, Berry, Bittersweet Chocolate, Black Tea, Bright, Brown Spice, Brown Sugar, Cacao Nibs, Caramel, Cherry, Chocolate, Citric Acid, Creamy, Dark Chocolate, Dried Fruit, Floral, Grapefruit, Green Apple, Green Grape, Guava, Honey, Juicy, Lychee, Malic Acid, Milk Chocolate, Molasses, Orange, Passion Fruit, Peach, Pineapple, Plum, Red Wine, Stone Fruit, Strawberry, Syrupy, Sweet.","Clean, Elegant Citric and Malic acidity",Natural,Geisha,,,Perú
171,13,88.53,Alto San Jose,636.0,$14.60,"$9,285.60",NOZY COFFEE,Anastacio Mamani Chambi,1800,Perú,2023,,,"Silky mouthfeel,  Floral, Berry, Juicy, Orange, Brown Sugar, Caramel,Berry,  Peach, Apricot, Black Tea, Green Apple, Lemongrass, Pear, Apple","Apple, Apricot, Berry, Black Currant, Black Tea, Brown Sugar, Caramel, Cherry, Chocolate, Citrus, Complex, Dried Dates, Dried Fig, Floral, Grape, Green Apple, Green Tea, Jasmine, Juicy, Lemon, Lemon & Lime, Lemongrass,  Mandarin Orange, Melon, Orange, Orange Blossom, Peach, Pear, Plum, Red Apple, Silky, Stone Fruit, Sugar Cane, Sweet, Sweet Aromatics, Tangerine.","Malic Acid, Citric Acid, Juicy , Green apple, Orange",Washed,Geisha-Bourbon,,,Perú
172,14,88.53,Miscabamba,577.32,$16.70,"$9,641.24",SARUTAHIKO COFFEE,Armando Ramirez Sanchez,2350,Perú,2023,,,"silky body, strawberry clean complex, red wine, cherry, riped fruits Peach, Plum, Tropical Fruit, Berry, Brown Sugar, Caramel, Chocolate, Almond, Apricot, Blueberry, Cherry.","Almond, Apricot, Berry, Black Currant, Black Tea, Blueberry, Brown Sugar, Caramel, Cherry, Chocolate, Complex, Delicate, Dried Dates, Dried Fig, Dried Fruit, Floral, Grape, Grapefruit, Green Apple, Herb-like, Hibiscus, Juicy, Lemon, Longevity, Malic Acid, Milk Chocolate, Passion Fruit, Peach, Plum, Prune, Raspberry, Round, Stone Fruit, Strawberry, Sweet, Tamarind, Tangerine, Tropical Fruit, Vanilla, Winey, Acetic Acid, Apple, Apple Soda, Bergamot, Bitter, Cacao Nibs.","Complex Citric Acid, Grape, Grapefruit, Green Apple",Washed,Geisha,,,Perú
173,15,88.47,Mate,589.78,$15.30,"$9,023.63",REHM SPECIALTY COFFEE IMPORTERS,Edward Robert Vigo Arcos,1560,Perú,2023,,,"Plum, Dark Chocolate, Peach, Berry, Caramel, Grape, Green Apple, Mango, Passion Fruit, Apricot, Black Cherry, Blueberry, Brown Spice, Chocolate, Complex, Dried Fruit, Juicy, Malic Acid, Red Currant, Red Wine, Tamarind, Tropical Fruit, Apple, Bergamot","Apple, Apricot, Berry, Black Currant, Blackberry, Bright, Brown Spice, Brown Sugar, Caramel, Cherry, Chocolate, Citric Acid, Dark Chocolate, Dried Fruit, Grape, Green Apple, Honey, Juicy, Lemon, Malic Acid, Mango, Milk Chocolate, Orange, Passion Fruit, Peach, Pineapple, Plum, Raspberry, Red Apple, Red Currant, Red Grape, Red Wine, Smooth, Strawberry, Tart, Tamarind, Thickness, Tropical Fruit.","Bright complex acidity malic and citric, Passion Fruit, Green Apple",Natural,Tupi,,,Perú
174,16,88.29,Finca Montalvan,661.39,$13.50,"$8,928.77","Wataru & Co., Ltd.",Edson Daledy Montalvan Elera,1700,Perú,2023,,,"Black Tea, Brown Spice, Citric Acid, Floral, Honey, Juicy, Malic Acid, Apricot, Brown Sugar, Dried Fruit, Pineapple, Plum, Sugar Cane, Berry, Citrus Fruit, Complex, Green Apple, Passion Fruit, Sweet & Sugary, Black Cherry, Bright, Caramel, Cherry, Dark Chocolate","Berry, Black Tea, Black Cherry, Bright, Brown Spice, Brown Sugar, Caramel, Cherry, Citrus Fruit, Complex, Dark Chocolate, Dried Fruit, Floral, Green Apple, Hazelnut, Honey, Jasmine, Juicy,  Lemon, Lemon & Lime, Lemongrass, Lime, Mandarin Orange, Malic Acid, Mango, Maple Syrup, Orange Blossom, Papaya, Passion Fruit, Pineapple, Plum, Prune, Raspberry, Round, Rounded, Silky, Stone Fruit, Sugar Cane, Sweet & Sugary.","Elegant Citric and Malic acidity, Orange, Green Apple, Passion Fruit",Natural,Geisha,,,Perú
